reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,app_Id
gp:AOqpTOHluyCcbmL4gwqoFYkyLlLeDOS94IL5wXDfp08uMRnHnPvlDfV5-W-zyDIwgjnRStQRthjg3WLnOzA_3Ow,Emil Petrovski,https://lh3.googleusercontent.com/a-/AOh14GhVc7PMLfmAqGyg4MSuhbT8z8tzThtdyCLDFtpQjQ,Some of the paid stuff is unnecessary but the base is enough for every beginner and I would always recommend it to someone just starting off,5.0,0.0,2.6.20,2019-11-24 09:41:20,,,sixpack.sixpackabs.absworkout
gp:AOqpTOHwyHFTxK6yqyxMw3XmLgElEp88Iomo4Tvq-Rmr2PjAAWZeW1IhKyDapwXpAPNQ6QmdBZd91bu_sP_Ke9c,Lee Walker,https://lh3.googleusercontent.com/-bYEPNNOLt94/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclGIBtisw_2QMccn8w4edAKa0Nkkg/photo.jpg,"Great program. Seen gains quickly (starting from basically scrath tho) great app too. Simple, intuative, and customizeable. Videos (included) are nice too if youre not super familiar w the excersizes",5.0,0.0,2.6.18,2019-10-22 13:22:59,,,sixpack.sixpackabs.absworkout
gp:AOqpTOG4Vn9QpaBQHYf-gzbW1KZWyJRCxqFK9hvNAOWUUjOWiGxaqYZbsYSZFuFTHxAVgCBJTNEx8kJoPlXZuqg,Patrick Toll,https://lh3.googleusercontent.com/a-/AOh14Gj7UmxQm-5fhM5TrPT4Mo1pcxk4BYTQu7_uoPrn5A,Great step by step workouts and helpful videos to work on your form for each lift. I especially like the graphs that track your progress.,5.0,0.0,2.6.8,2019-01-24 05:31:31,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGGirZi1cLemdr9_nlgue2a6ndsO9-DWpWuhc0X5gl4tDQ7qCDwNj1Apbq2TdPllgdjLtEEaVWXoRJkGqQ,Shayne Lovitte,https://lh3.googleusercontent.com/-Z9OM2S31M2s/AAAAAAAAAAI/AAAAAAAADQA/AMZuucnpDs212tOvAKr0p2AndHYmDuk3Ug/photo.jpg,Keeps signing me out after I upgraded to pro. I lose all my workouts.,2.0,0.0,,2019-12-17 03:07:47,,,sixpack.sixpackabs.absworkout
gp:AOqpTOHCcc_H8pvAvtgP8Fg7GXldc2SCSIJt4VmOLLJQI8Qw8x3XmIEso4D2ztjgOO9DW2R5__26Cq4dGw_MmUQ,Cathleen Hess,https://lh3.googleusercontent.com/-PbtTKLL6xAo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0U0YV_Vd4jw0_OdMjpSyKy3QCXg/photo.jpg,"I had Tinder and Lovoo before, but i have to say that this App is so much Better and way easier to use. I mean i looked 2 Years for a Girlfriend and never found it on Tinder and Lovoo...but i Installed this App and after 1 Month i found a Girl. Now we are Dating since January and it couldnt be better. And on Tinder etc i always had to figure out that you have to pay for everything extra, but in this App its not the case. A big Thank you to the Developers :)",5.0,0.0,5.2.11 (Quattro),2020-05-26 09:16:04,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEos4rwlPCXJ8GoWXv1VEFrkPSd1LnQ8_W340377wuyi0sAVsVS-ntLE1wL_cyNAggNFsLHBCtDE-LlDSc,Jake Davies,https://lh3.googleusercontent.com/a-/AOh14GiddZhM4lfF20GB3RM5jmblhHTdbUqvsnOIMCVL,Best training app ever... been training for 9 years and never felt as good as i have following this program! And only one week in!!! And upgrading to pro is well worth it!!! Jake.,5.0,0.0,2.6.18,2019-09-19 20:27:09,,,sixpack.sixpackabs.absworkout
gp:AOqpTOFokR1s2TgrD_Dd0rvqSuQJkG4SteHts33LhbHP97jUtObqBBNie4GZkYMdwpYIpaVAgYXmIg-wRxX-p9o,Bill Evans,https://lh3.googleusercontent.com/-AVwr8Pu0S-I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclQv3rb8npV8mupEaJQmsqMr4bgsA/photo.jpg,Great app. The pro version looks good too with refinements that will help when the training gets harder. Will look to upgrade then.,4.0,0.0,2.6.10,2019-01-11 22:07:57,,,sixpack.sixpackabs.absworkout
gp:AOqpTOHBpH8ZRQBWJZcYBH9v63_7Rf5_kuzTgPd3r9Th_NU8Rw3XgsAPWmGi47kcPheaHuwA6RY2WXAK13dUBjk,Andy Kelly,https://lh3.googleusercontent.com/-fA9l2F8DAcM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucknfUzglTjjngEyEU-jgKuBxR6oKQ/photo.jpg,very simple to use. great features to keep you motivated.,5.0,0.0,2.6.16,2019-05-16 21:27:27,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEh5ZC12bG1Ho7_pwD-8Msv5PNuaZ2koowfyFy_3dx5ajGa9xWoDQfaZt5950gB1AoEjW4QVVggM1t_OL8,John Wilding,https://lh3.googleusercontent.com/a-/AOh14GjcanPSB1YuVQpUA9N3nX3LosyA6amkuty1fT8zWNo,"Great app! Good looking app, and the functionality is just about spot on.",4.0,3.0,2.6.14,2019-04-01 04:01:40,"Please contact us re the sync issue so that we can check why this is happening. We can't solve the issue if you don't tell us what's going on (right now it works fine for other users, so it may be something specific with your account or device) Please mail us at support@stronglifts.com and refer to this review.",2018-12-14 03:12:55,sixpack.sixpackabs.absworkout
gp:AOqpTOG3i77sU8PzOjxA7FNtCyOpapO988oJqzKAIoK1UZpiGsWYxFvxYQlOMafQ9vjbgy0gm3Cw7TiMHzS70lw,ryan o'sullivan,https://lh3.googleusercontent.com/-XmW0jtNb6rQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmBF6jKkQyUSQpqbnkgyvWxVfra3Q/photo.jpg,"simple to following, good rest timer... though wish a beep to indicate time to lift. the pro sibscription seems a bit expensive",5.0,0.0,2.6.16,2019-05-25 13:47:30,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGPn5EhA-D5AVzYLB-eEOyP0Bt1sIOR7iDX1w9pnB6ZYvwXgVcqMIZyRhqeEA_L87nZsKEuTHpj0LEF8xo,Crusty,https://lh3.googleusercontent.com/a-/AOh14Gj_Q4j97Py4a6sOvB2nTpTexMjG9t-EO8wM9tVaFA,Great workout program awesome app and motivating me to go heavier and heavier,5.0,0.0,2.6.20,2019-12-23 08:47:08,,,sixpack.sixpackabs.absworkout
gp:AOqpTOHIJdLqKMSAcRsJFh-paiV78YRlpOd4C4EgP7o5vxWN1U6o3FNhSDIiK4AF3bAwDJN3f7uCLo0hDY0-HwE,Kelvin Zelada,https://lh3.googleusercontent.com/-JamSvOal6HE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn0sN3z1kds5nnffgarlB7hlAiBpA/photo.jpg,Great app. Very straight forward and simple plan that helps get you stronger.,5.0,0.0,2.6.7,2018-10-29 22:03:57,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGPgNqwTXVy-GhYjD1d5mxCD1-hoT7ql7Gfp4y0DpwmJe2634eZ59P-UlPjmnOXQPOzKMFz8R9W5ROUCtc,Peachey Cervantes,https://lh3.googleusercontent.com/-wqnk0vVKyiA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclu40w5Zuf4RqLGHJ1poGlH5gxfNA/photo.jpg,"And everyone should give it because with an inviting start screen and a working text field, which is still super well constructed, it surpasses all other",5.0,0.0,5.2.11 (Quattro),2020-05-07 06:49:14,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGWD76FtHcEpJ2jEd9z9k-axLk8glh6dd2R1vzsvU7OgkCSrjgwtqjytcBigSqjZ5owXuND_BiJwaPy2wM,Backman Sara,https://lh3.googleusercontent.com/-pJBtpgC5r-A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckQAAu9aWxPik-WsSx02Z7QQJ8gYA/photo.jpg,I really like about this app that it is understandable. There are no hidden information or costs.,5.0,0.0,5.2.11 (Quattro),2020-04-20 20:25:00,,,sixpack.sixpackabs.absworkout
gp:AOqpTOF515fY-bZ3LaZLMkiJ15kv8bOLg9IEtAQuXsdOxP15IIxTKj-zcMp1eCszxjkP9i7qoLekobBhl0fN1Jk,Alvi Tafa,https://lh3.googleusercontent.com/a-/AOh14GgRLLj2nj7qD1aqrrz83BU32zcqAL0QJgnZfM72wg,"Great program supported by an awesome app. I have a problem where the app ""forgets"" my past workouts so I had to reinsert my achievements. Any fix for that!? Beside that great app",4.0,1.0,2.6.19,2019-11-09 00:12:39,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEhlXoMcXswqL3_m4HiTYlgoqW3Ovc1GPJikDiRY5lDM01rbIATq1sHliN5oo8BpveOGqf4sKmS3Jdev8o,Eladd,https://lh3.googleusercontent.com/a-/AOh14GhnXpfpZT-M0-DnOln8skeoOfibr0lfNykdUE-b0w,Easy to use and getting great results. Upgraded to paid. Warmup alone worth it.,5.0,0.0,2.6.16,2019-06-30 02:22:32,,,sixpack.sixpackabs.absworkout
gp:AOqpTOE7lAPwSUnxM6kC0WOYIsnlpNN9A0T0JBJGg7Dmc5tQhs1qYwb3f-05fvYGjBfeZ1Gxccd9Ojs0-78Py24,Cecilia Lamb,https://lh3.googleusercontent.com/-8gklHsVhTWM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmh-T2FZ38Seo9txwJdZmV_GhCMyA/photo.jpg,Good for keeping track of workouts. Ads pushing their premium service are excessive and pop up every time you enter the app via tbeor popup notifications.,4.0,0.0,2.6.8,2019-01-29 21:07:57,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGya5tiXQjydkHNmqyk8QfiB7pF4VRstNMm0N1PaZqNbUfSWZRG5lzT3SOKeWEtQ_SKKVDRYVDc-AAhNGo,Rhys Hanlon,https://lh3.googleusercontent.com/-Fa5DdscLsUI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclElnPmw6omg2Txglq37qJ80MzDbQ/photo.jpg,Great app and program. really easy to follow and stick to!!,5.0,0.0,2.6.16,2019-05-29 00:21:38,,,sixpack.sixpackabs.absworkout
gp:AOqpTOE1uzqPTaMyL4i_RyAb-xYeDgJJm4eiQ5t57Ldf6qzw3IbC8KO64pP_sxM3ajeXvfuNya8Rcp8na-jUFMQ,J,https://lh3.googleusercontent.com/-VG0xoraFHa8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm4w21jDNBTnHI-5slHalDXRxlaAg/photo.jpg,Used the full version of the app when I originally bought it on my iPhone & highly recommend it. Now expected to pay a monthly subscription. No thanks. I'd rather pay upfront.,3.0,0.0,2.6.10,2018-12-30 08:43:00,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGKe6Ghq8qWC3L-GcRO-noQvS0bDtDipN-30ji5Od6jVfDdZMpiHB9jyA7JgMlH1HOMAeDarOgXSuAep9k,Nik Sanyal,https://lh3.googleusercontent.com/a-/AOh14GgoDXGCYPjlfbjRlwvSZSNSdXFFkJsoED9DL0RVwa4,Simplicity at it's best! I've been doing exactly as the program is asking me since 30 days and I'm seeing steady increase in strength.,5.0,0.0,2.6.7,2018-10-25 00:51:25,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGaMExo7KoCXLgfmAZciFdstBYvXaVOvkT9q9csVL98vOEQF7McDLu4pp3qrueHHpTioRKvjHqX9m2g_QM,Ben L,https://lh3.googleusercontent.com/a-/AOh14GiLviDnTUju7sED95XMdRPv-DHJWkmvk2yTMC9fgg,Nearly a year since the subscription model released. Not a single feature was released yet.,1.0,6.0,2.6.11,2019-02-02 14:39:35,,,sixpack.sixpackabs.absworkout
gp:AOqpTOFSX7arEVKnJhtr4IezriDngVnObjYoUVYGotdVMHC1I8Ke0i-u50WCVkbWPhXRR0GhZbb9spNFXYzlu5o,Braden DeLonay,https://lh3.googleusercontent.com/-wvPjj_htDBo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckqrDV910RO8US8JGHy7ttkNWxFEg/photo.jpg,Keeps me on track better than anything else I've tried.,5.0,0.0,2.6.20,2019-12-13 15:06:47,,,sixpack.sixpackabs.absworkout
gp:AOqpTOHYnV19nV6HWZ04b5Qzq5DmIfB9fsYaI-qSSb6JzMHfPgG4oLE0v9rApxEaFkRkVNH67I2m68zV4bJh1x8,Brittany Davis,https://lh3.googleusercontent.com/a-/AOh14GgGk3P6or50uioFvjVVkhrruNC5XEbsGxP2Txxr,Have used multiple times. Helpful for staying on track and now I don't have to drag a notebook to the gym.,5.0,0.0,2.6.16,2019-05-09 06:53:14,,,sixpack.sixpackabs.absworkout
gp:AOqpTOHPUYF0jBmpHyftTQ6-RufonYPzFy_UmD3sy5vQ-XhzOaUyEaFFF0xcUY-fDjeB_UKAcNnQ6sJsDYpvuz4,Diego Cota,https://lh3.googleusercontent.com/a-/AOh14GhsfieUYcU4JGjrzJhf4OS3hu8K5VxQ0_U31EW5cDc,"Simple and effective workout plan! Once you figure out the few quirks, the app is very practical and reliable!",5.0,0.0,2.6.7,2018-10-06 14:18:46,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEz21vFQtJYpJPyli5dOqPgz0RpMK5ahqFkXb8yvxnRE808aV4daViJBT8Wf0IIPR1peeHUdIcPvVbrYeU,Kevin Hogan,https://lh3.googleusercontent.com/a-/AOh14Gg7koNDDh8ic1mRgabABZ6w0IcpX87mse7SNSiKXA,Since using this app and workout program I have seen incredible improvements in both my strength and physique. Definitely recommend this.,5.0,0.0,2.6.18,2019-10-30 06:28:38,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGOOXR2srkMHiK6-YPDlfMXxC2FZH-8kDKwpfw9NV-VRuDDCgU5cFkFidtQ47BoxrK5FSrDOdVofZueT0A,Mic Lee,https://lh3.googleusercontent.com/a-/AOh14GjZZ6oWCAevhC3OOkLzp4RjcU54a57gYKdXLfgL,"Systematic, simple set of exercises. Great for strength training. Improvement seen and felt.",5.0,0.0,2.6.16,2019-07-03 01:08:31,,,sixpack.sixpackabs.absworkout
gp:AOqpTOG1s0Zjf55GhtAAjVmKzhqXq52iU_iwLNVtmA20ViV0_x-IS-BZe4Ivq9c89Epd-VqgLSZVIWc-xo4A2nM,Wilbert Celestine,https://lh3.googleusercontent.com/-r_-U-wupp_4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnTB5Rh1puvljQjtVTRJbBkKa32Zw/photo.jpg,The app is very clear and simple. You can quickly find new contacts.,5.0,0.0,5.2.11 (Quattro),2020-05-10 09:03:46,,,sixpack.sixpackabs.absworkout
gp:AOqpTOFZonB8-lAcBB-qyx12ApgiRpsCvyHFLlRjsvGwnnOGehMl0Lu2lKNuxC7vsX8xunLilDxGMR9vhlS2QDM,Sam K,https://lh3.googleusercontent.com/a-/AOh14Gj48TMh-O4hgD_nwBAIM0Y4oreBP0fsuyTOcvOL-Q,Good layout of app. Dead simple. Make sure you use the website for technic guidance.,5.0,0.0,2.6.17,2019-09-14 05:19:15,,,sixpack.sixpackabs.absworkout
gp:AOqpTOH6SgFVh7eahCEn3qq1EziI_nKfq7xfER8RfMXimEFBrXnNV01-V2stFTB4NydrqTDaV__YyS9O3nz9ffk,Joanne Herbert,https://lh3.googleusercontent.com/-G01c-QDpSFQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclPMEmx0yTUmRHh9VUedz4uh6cHjQ/photo.jpg,Great app. Still using since Feb 2019 and still progressing,5.0,0.0,2.6.20,2019-12-21 08:56:01,,,sixpack.sixpackabs.absworkout
gp:AOqpTOFtULHV3tb1gX5EqG1TxqwVZh-7dccCTYaru5RrDMF2BQ3tFdy78Uve8r-rjAm6p_9zMiikNdFUS47uDbs,Shabaca Designs,https://lh3.googleusercontent.com/a-/AOh14Gi_Rg-ZdjItgJUW3OA4eDcmM-YsZPqRlw7hitu37w,I love this fitness app! Both the free and pro versions are easy to use and work great.,5.0,0.0,2.6.17,2019-07-19 00:18:00,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGCtEBKaGs8LT0BPNYu4j31nsuF-I9qkLTX74iOyAVK0k9DhxBS1FTfl4yzPPqxjgO5oqfvkYqz2pAhhL8,Ghus 81,https://lh3.googleusercontent.com/a-/AOh14Gg7HCbBzF1d2QIP3xJeAwS1NT4_NNs7W5iqXkj2,Easy to use. Streamlines a solid workout for a beginner who works too much.,5.0,0.0,2.6.16,2019-05-10 18:48:33,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEuT3qKGRicJo_3Qi6ko-ANB17mvt69LRVzvtowkVIWLHzRWH9Ciz7POopTvqJZV-UnP3H8hsRFfBBHKGY,Thomas Nicolas Stolzer,https://lh3.googleusercontent.com/a-/AOh14Gj-3-hEKW9h7hKGppcQ9_u4s_QU_6CodOCfg8dUeEY,"New to StrongLifts, quite like it so far.. can't wait so see any results. Simple to use and straightforward, no questionmarks left.",5.0,0.0,2.6.10,2019-01-06 21:21:37,,,sixpack.sixpackabs.absworkout
gp:AOqpTOFetoEc1axXwrpI7QD8yYPzjyvpwet1aVhDvuKzNHxpP3D3m2BhK-5-wFVE3NPDiYdazAvfi5bVApl609Q,Latham Ab,https://lh3.googleusercontent.com/-JDXLGnnxUNU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckLwxilHpzLKUOeidqFgV4uVJqM8w/photo.jpg,"This app is easy to use and the womens are beautiful. This is number one for me! If you use this app, it will be number one for you too!",5.0,0.0,5.2.11 (Quattro),2020-05-25 23:03:29,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGAjbAGM6KpXnFDPcHiIhuJ_GLbPHFjqnDhTFQbKij3DCiHLSMJnTtpW7ceZV2u-Oi5wlC4NZ_0d5sl8mw,Kevin Daintith,https://lh3.googleusercontent.com/-XRgaMzKC0FI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucltg2Dvf0lO_3jsbgVtmdqt-R_jdw/photo.jpg,"Great app for keeping timing and tracking full workouts, seeing progression through tiemline graphs etc. I use free version.",5.0,0.0,2.6.19,2019-11-11 13:32:21,,,sixpack.sixpackabs.absworkout
gp:AOqpTOF2ZaKrGjXVgA3iueB_1JzAAonEeJYRWhVtIEhGxAG57aVAiZoWMMIArKevnSJLC2UQ1LFxf7nIevvVEjw,Roderick Marquis,https://lh3.googleusercontent.com/-ZUe8yZZhqL4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmk1Fr0PykTT1CVdhchIBDLnFFv5w/photo.jpg,This app ist very good. There are so many cool Features. I personally Like the Design of this app. I Just dated one girl and IT was amazing,5.0,0.0,5.2.11 (Quattro),2020-05-12 22:48:22,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGzb9bSuuPtEMdsXsalNLaEWMVrnVQAYWZHTxYzqWa7qX0iZ3YY4t42A2C3JmbjF493Sk2ni4GMtdcbzwg,Eric Farr,https://lh3.googleusercontent.com/-zv1nNS1kAwU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm7XRopSdtZx5xUpl3YHoJenkijdg/photo.jpg,"There are sufficient functions in this app, so that it is easily possible to socialize with different people",5.0,0.0,5.2.11 (Quattro),2020-04-21 08:52:57,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEtZ2zoWnlW0CxSsRvg6RmeD495dIp9qDWa8faeu5NQnVd8fx78rX-M6hPvyYyL32wYqQxlLabcxfavBRs,Derek P,https://lh3.googleusercontent.com/-VwhKJ0W80Oc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckaqaYs2ifkexWxhskEKMlnzYayLA/photo.jpg,"a little wonky at first, but decent tracking and weight progression for one of my favorite lifting programs.",5.0,0.0,2.6.17,2019-08-17 01:37:28,,,sixpack.sixpackabs.absworkout
gp:AOqpTOGrm65w8xeDKnTOCcQvefXlfuXXTR_biH_zoxPfplcHhNlNyKJMMhPzkjcpsURBLwuuoF2pZwQOXTVFiOM,Carlos Benabe,https://lh3.googleusercontent.com/a-/AOh14GiOZHhAS1-cQn3Nt_2ADbdgChGmqq14PKAcHgdc7g,The best. Easy to use. Keeps you on track with your workout.,5.0,0.0,2.6.11,2019-02-13 01:05:40,,,sixpack.sixpackabs.absworkout
gp:AOqpTOFtM1SnsUd1CWf9arVu-sK5SQ91FuirQAQdaxX3hyttMRi3p75EkWaslVuzWLq3j3i9W3QL9GTp9AusOmE,matthew alexander,https://lh3.googleusercontent.com/-CDYpG_JdYWA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck5rHvaoH6tav-Xc2nf6mE3lw7o1g/photo.jpg,Best program for beginners or someone getting back into lifting after a long time away from it.,5.0,0.0,2.6.16,2019-05-19 07:20:17,,,sixpack.sixpackabs.absworkout
gp:AOqpTOFY66BxmC9g6MhQwfRozaqS9Cq2YGfjt48eACs5S39cE6NrjE1yJ3vftyprwkdAWpWERt1xorfbJUlPYqE,Candace Kelly,https://lh3.googleusercontent.com/-SJQyyrQ6oQc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclcUZQ2S8zABgZyvzciiiOTcSqVYg/photo.jpg,The app is great for meeting new nice people and experiencing great dates. The app is definitely recommended.,5.0,0.0,5.2.11 (Quattro),2020-05-25 22:51:39,,,sixpack.sixpackabs.absworkout
gp:AOqpTOG9hFdRCiFqNX-TgLutpwIkNiJ23-QL90RVnORmO2OUE_YXs1_ipG6-UJN7dgFk6_OT0Fslyb346tXrJLA,Shelley Gates,https://lh3.googleusercontent.com/-YOvO5nWRS-8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclkGxRrC-F04gU1AtjIyVVaRtW_0g/photo.jpg,"If you are looking for some flirts and nice people, this app is perfect for you. The app looks nice, and clear. I can highly recommend this app!",5.0,0.0,5.2.11 (Quattro),2020-05-16 18:29:06,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEoGxxKjIyyEqq-LlIL6IckzGw2OaVUB28DyfJkpAks5TvJFljGeaFfm0_FuGbPyaXy_JfWEl3mDanDLfw,Jerry Chappell,https://lh3.googleusercontent.com/-FBZfgSxrVRg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclEJ-dUEfiDEaOYpIDBodtdHN1zcw/photo.jpg,I am very enthusiastic and use the app every free minute. I searched for such a long time and finally found it.,5.0,0.0,5.2.11 (Quattro),2020-04-20 19:31:53,,,sixpack.sixpackabs.absworkout
gp:AOqpTOG3hqt5CS8e-iSHTOLMSk9AvwUaxlSbFVFR2xaZj1xo0lQPnNca-6u1CqaAoBVNLNlajdelW3J396DVbA0,David Johnson,https://lh3.googleusercontent.com/-R8HkYVPmJkc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmAkR5AZXXMhVXUqA4NqI1_O-7ARA/photo.jpg,Excellent if you dont have someone to workout with to help motivate and push you. Especially if you are a goal oriented person that wants real time results.,5.0,0.0,2.6.18,2019-09-27 17:32:30,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEE71m_zwvbU0NHzLSoJxX4WG80oSyZSRDynycmmDaqJUSTUGrWlQxTNbzhDQ1Q3_IB9KxCwZdKojYUAs8,Blue Ant,https://lh3.googleusercontent.com/a-/AOh14GjP9mYDXP-0XT8kVUXq_bwyKgxznmbtdq9fIqjELA,"I keep returning to 5x5 strong lifts, as it's easy to use. Good results",5.0,0.0,2.6.16,2019-06-23 01:22:03,,,sixpack.sixpackabs.absworkout
gp:AOqpTOF8P6YUJEHo2DY4sc-6KHNvJxOH3zcpnYptjfBvMk7IBhUJoe8cAdWMk1B2dmMePaGSnxC3X_KrOJIg9Bg,Jay Clark,https://lh3.googleusercontent.com/-F3JAdrg8B6Y/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclNqL8QXaVpPyBTtjrH4H71y-hQCg/photo.jpg,I've been using Stronglifts 5x5 for 4 weeks and really like the simplicity. It keeps me on track and I don't have to concern myself with what I'm going to do next. Give it a try.,5.0,0.0,2.6.11,2019-02-05 11:29:04,,,sixpack.sixpackabs.absworkout
gp:AOqpTOF_0vNAyqzFDCvneqLJtNkh98oHR7y0qUfok6J4zF8BQfHAidTkTVhehQz5gc1p-YljClUJq95UUFHTyjg,Ross P,https://lh3.googleusercontent.com/-d0AUlKENIA8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclV34o5bQwFxcxRfWLc1fnel24l5g/photo.jpg,Easy to follow and solid consistent progress. 'a' workouts become very long 6-8 weeks in but you can't argue with the progress.,4.0,0.0,2.6.17,2019-07-30 11:26:03,,,sixpack.sixpackabs.absworkout
gp:AOqpTOEF7JC_wHpUCSoWsamZXIKanGrWJoRt1doTq2KoVZ3_IWr7G2XqpIh88pniSnDmO_d-uW6s5Nm__F-KizY,Laura Benton,https://lh3.googleusercontent.com/-y5yGOZ7sxQQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucne7OY8URHmhDGQyU9_p91DcXq9jw/photo.jpg,"No-nonsense, minimalistic lifting plan with emphasis on form, safety, and slow, steady progression.",5.0,0.0,2.6.18,2019-10-17 23:15:29,,,sixpack.sixpackabs.absworkout
gp:AOqpTOH3SJV2k8KSYkuxQeabxS898J_AmQGD183-JlByVh1jIoXwe-83Pkwi699PEhkyZeWxLia3BPcpaCS7bT8,Tim Lowery,https://lh3.googleusercontent.com/-5h2qwJYatDo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclwqpSyGbOs-aVlDbY7iJb9P4p2cg/photo.jpg,"Great app. No guessing, weight, reps and rest period given on the app.",5.0,0.0,2.6.18,2019-10-15 15:26:48,,,sixpack.sixpackabs.absworkout
gp:AOqpTOF10394m6W8iDo1e5qch4a3VPYMDBUP4T55BxtcG0YH8xGW8K5swlZuZ087-qcjNiIDKgNmRE5zO3pJLx0,Austen Bolves,https://lh3.googleusercontent.com/a-/AOh14GjI0cO-ikxyxe_Oo4IVR95wS6WwPKbM9izsl1SA,Great beginner training plan. Done more advanced powerlifting plans but always recommend this for beginners and always use it as a starting point for myself after a long break from lifting.,5.0,0.0,2.6.18,2019-10-09 00:01:42,,,sixpack.sixpackabs.absworkout
gp:AOqpTOG-QodmbP_BMCWExvw1l-dl99ROuU65Dg3-kYsB0OHqamOuauXn-FdBCsXJS4HJkp5Jgv4vkLpsi5IsqbI,Jason Haury,https://lh3.googleusercontent.com/a-/AOh14GjnbmBGlkr6tt78GArxs-yrGniGFeIz7RaS9D5cpi4,"great app! ill re-review in 12 weeks with results i wish instructional videoshad more detail, like how wide to grip bar, stance foot width, toe angle etc...im a newb here!",4.0,0.0,2.6.8,2019-01-29 01:35:10,,,sixpack.sixpackabs.absworkout
gp:AOqpTOHJlotYkzIHXa_9UqbtnpmQN3ioRVzmtkfAnN04TGdgLaMQW3SjRACS2MMysv9zl2mC0XU4ATO2i2WXlOg,Travis Marjory,https://lh3.googleusercontent.com/-2pMHH_nc_VU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnHGbzQ_fTfsOnPcLWK03kYt6doug/photo.jpg,"I am very happy with the app. I already have contacts with a very nice woman, thanks to the app. I can only recommend it.",5.0,0.0,5.2.11 (Quattro),2020-04-20 21:07:36,,,sixpack.sixpackabs.absworkout
gp:AOqpTOHwdmVOJOl_DUjSiGVmWYHEq1JVWI50a_v6eZBFhpbpJcPZUxBFghXW9xJBRFIjoVo2Ts_qHL_8Xi0asCY,Jake Morrison,https://lh3.googleusercontent.com/a-/AOh14GghGX3GER4pBpWyLIEeuARa2fogTbYTPqGJzifwCg,"Easy to use, I like the workout plan! Ive been doing different exorcises and needed to work into compound movements and change up how many reps I lifted. This provides me an easy tracker and a plan each day. I like it!",4.0,0.0,2.6.18,2019-10-30 15:36:14,,,sixpack.sixpackabs.absworkout
