reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,app_Id
gp:AOqpTOF0O9y75U0YnyVOzlj5VsuPoKndISP92QHxMBxlIcTkRiFs6yqo7CFfWM1HgRvXVDePYJxxl_FCqw-QTA,blossom's box,https://lh3.googleusercontent.com/a-/AOh14GgT_0ZCsbGXlldOTjt93DEzKNM7Hq_dw4WyVb9swA,i like it but i wish it wasent that expensive to color,4.0,0.0,1.0.12,2019-08-11 07:13:06,,,com.activision.callofduty.shooter
gp:AOqpTOE27TDUg_dHWslOKytlFA92i7pcQMC4TXvqUlwyRWBgUbQAnozr7_9w8y4PHGTts6z9UqHJW-bIYFk0jQ,Shymeka Lewis,https://lh3.googleusercontent.com/a-/AOh14GiLfJs10ubgB7KkihRjAvkn62onGh4BopXtD9Abcro,This is a relaxing game,5.0,0.0,1.1.0,2020-01-20 15:39:32,,,com.activision.callofduty.shooter
gp:AOqpTOG-uxCENAmQunmZ8dV-5a8c5_-ByxtjnjJngrmU7aKyCQZhEmjwlhMhbEAftZxOXDKiqbrqdiryJ5aPDg,{{{Kremit teh Forg}}},https://lh3.googleusercontent.com/a-/AOh14Gho6zkrZnd80WHjCoep4pcENDBgU06QSMnhAAs,"I can't even get pass the tutorial. When the NPC says ""Hey traveller, look at me. Look around,"" I can't see her. I watched others play the game to see if I wasn't looking in the right direction, but they did the same thing I was doing.",1.0,7.0,9199,2019-11-12 12:16:12,,,com.activision.callofduty.shooter
gp:AOqpTOFpofNomSwqWZug_-Mv9heZLOJYB8htFG0R45-OCRpcZhsqcXNVhdDFPaJi_F5vO6rfmvQoI_5RGfDRTA,Virginia Ruble,https://lh3.googleusercontent.com/a-/AOh14GiBGb8Ql1WUuIfBWFQe6f-BA09PMsMnDLUb0oZSZw,love it so relaxing,5.0,0.0,1.0.8,2019-04-03 22:33:31,,,com.activision.callofduty.shooter
gp:AOqpTOGEQzwtcnGCMaGRBNyQavFolwKcSFWzjD2CMSsKIN3R6kZ89ON_g_rqIDZ81bKo3gbpoOhSSHVDH-er_w,NICOLE Burke,https://lh3.googleusercontent.com/-USpzEP8s0VI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmJhDvjVOkE-qKOlKSWk3FkgOUE_A/photo.jpg,SOS!!! Before I leveled up my house to level seven I had about thirty thousand dollars after I had zero NONE 0!!! What happened? I'm broke! PLEASE fix love this game but I need that money to trade with. Other than that this game is easy 5 stares. And I will change it to five stars if you can help me. Thank you.,2.0,7.0,9199,2019-08-25 21:55:22,,,com.activision.callofduty.shooter
gp:AOqpTOEtLgksrSJrb6F0_VT565JHbQcwMoPoS3cPVS1t1RqVlNgOaxxI3AGaIBs-vWwDu1YxFB2lUqhVutXVmQ,Deena Morse,https://lh3.googleusercontent.com/a-/AOh14GhFzKuhMuUkot8YZxb7dcjoy5RChXaauS_bdLyI,Love the game. My screen randomly turns white in this game for some reason.,3.0,0.0,,2020-02-10 05:20:03,,,com.activision.callofduty.shooter
gp:AOqpTOHMa0pce-CLRwB7nJqo32ZHUCIf5Rp0gt7vT-2Yuo-AIYI88el2pPc4gDpmnIWUR_uEBBx8gYnqgRktxg,Li Cabrera,https://lh3.googleusercontent.com/-DBowObtaDAQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclFezS6667n5f5Ye_EpcULUQb13aA/photo.jpg,hard to navigate,2.0,0.0,1.0.12,2019-07-08 03:21:13,,,com.activision.callofduty.shooter
gp:AOqpTOFxzDOkQRQQ8pLXkSDsf3slhCDxvfcPa_0Ub9yUOAL-ea6SNNi2pj74qUYdhaEuv9KiyLGzln2h5JS75g,Diovonte Mays,https://lh3.googleusercontent.com/-M1Q8svEW56U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclp9Sb6HBKNpSkPV86nU7-Vmml2ow/photo.jpg,great experience with this app i like to color can sit it down if i could give 10 stars i would great job n thanks p,5.0,0.0,1.0.12,2019-06-17 02:50:06,,,com.activision.callofduty.shooter
gp:AOqpTOERhIbQ8fzKwB2VUOi43ZiwZHNFgmkF-VHUx8GkcUTNg5CHm7XelUG9Y_l3c2xlI_Vjr_7XK7R5IJ_0mw,BaconFilm Productions,https://lh3.googleusercontent.com/a-/AOh14GiGC3iZUfs0uTnpbYmTKGTXc2SnY25jORwrjr53,"You guys need to really focus on the attention to detail with the graphics as well as attention to detail in general there's alot of small problems for example in the start the #1 on the mission list is cut off, when the ""guide"" is walking her feet phase I to the grass. I believein you and if you need any future help with development feel free reach out to me.",1.0,44.0,,2019-11-18 23:12:26,,,com.activision.callofduty.shooter
gp:AOqpTOEIoZktP84jZgikiGh9nDkjYlpijR9FJRRveccBObyIK8yYhCGq_d7V4upd839VCmB1NGXnIxNsO7izpg,CoMa Ch3rr13s,https://lh3.googleusercontent.com/a-/AOh14Ggn5EIVEkYx3TZFr18wigZOkoNcayY3t4N2tFJv,Loved the game.. the only reason I gave it 4 stars instead of 5 is because it's not nearly developed as I'd hoped. There needs to be a way to complete all the objectives!!,4.0,3.0,9199,2019-06-04 04:09:43,,,com.activision.callofduty.shooter
gp:AOqpTOH9zYMEE6a95cbWRrst9OwRaeiMiEldpjShgQxB1L7QrlSG5F9PoZ-SZFm_HWvgoEjMQ8qQuWm-rA4iAA,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"you don't have to pay and some you don't need diamonds, pretty good color selection but it could be bigger .",5.0,0.0,1.0.8,2019-02-09 05:53:49,,,com.activision.callofduty.shooter
gp:AOqpTOGpe6JEQOjsjIUnyQAOF92rF2kD4UnGbmbH8FXMHQ92tM9Pxnf4T8GX8wjeWbd8LbmnrIDCEPuYcniIeQ,Christopher Spencer,https://lh3.googleusercontent.com/a-/AOh14Gh8ucHLIafWUuRaTNxFl2LqrH21u1Q9E7_IG_oO9Q,Fun and additive,4.0,0.0,1.0.8,2018-10-10 02:30:42,,,com.activision.callofduty.shooter
gp:AOqpTOGSjsKA3w-pL8A4JiH4cj6bDITa7NdW62nGBAHhbxXxgx3oNGIwufFpvywwWw0VEZebPHtMux67so16gw,Davinder Kaur,https://lh3.googleusercontent.com/-Rwzq8OP7eYg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckB_87i2A-Fc1mOpm7Lh42R69za-w/photo.jpg,"very nice game but when u downloaded it, it won't appear on my device home page and to open the game, every time I'd have to go to play store and then search it up and then open it.",3.0,7.0,9199,2018-12-27 22:10:13,,,com.activision.callofduty.shooter
gp:AOqpTOHU8Q6o_2m54FXESOViBwSbutMb1ShB9Fj-YsjNFXCOM0uVtY-hoGWV1MszCgsiGyYyMhh4vrj_VLv6dA,Myra Hill,https://lh3.googleusercontent.com/a-/AOh14Ghd2HlxcLN8PotqWtCO62mCChwjxvSPjlmpdreHdA,"A beautiful and fun game, but after awhile, it gets very tedious. Update your game, or you'll lose more customers. It's been years now. Unfortunately, it doesn't look like any updates will ever come, so playing the game becomes pointless.",3.0,10.0,,2019-08-09 17:27:03,,,com.activision.callofduty.shooter
gp:AOqpTOH3KMvvGWdLh3OYMdgX2lKwJ7DK3NRP2MlQ8HYC3WuxdwizUtExIMYLIbLxra__YJ3xWwVy9tALNH9EAA,Lauren Rowe,https://lh3.googleusercontent.com/-MAn_PEGAJDA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn7C1ls4AmMAs6b_uWajcJENnE8mg/photo.jpg,"Pretty fun, works good so far",4.0,0.0,1.1.0,2020-03-08 21:35:08,,,com.activision.callofduty.shooter
gp:AOqpTOHFSpuZsBS2mHhy8VaSGBkzLQmC8gruVCHeFSC4CoMtSL3NTekaidgl8BDecTy-OGaCFtPCNUFYN9_LIg,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"at 1st i thought it was boring, but then i thought I'll give it a chance and im glad i did! I've only just downloaded it about 20mins ago now, and i cant get enough of it. i have 2 of your games, this and Godus and i love both of them. keep up the good work guys!!!😊",5.0,21.0,9199,2019-02-09 12:17:23,,,com.activision.callofduty.shooter
gp:AOqpTOE-CHpc3nWstHFXXVvG8hdEzs4kItGCYxBhrTF_ReA_GQTuiAZTMsZz2-sz9LfK-0PiWAxTz6mrRC8nIg,faces on posters,https://lh3.googleusercontent.com/-n0LC_Htitbg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmtgz2a9bGt3bkvr3Mjel06-TY8lA/photo.jpg,"really amazing game, I've downloaded it every time i switched devices. only wish loading games was quicker, otherwise everything is perfect. oh and personally i think this is the best because you don't need internet to play, but you can. you don't need money to play, but also can.",5.0,5.0,9199,2019-04-15 02:48:51,,,com.activision.callofduty.shooter
gp:AOqpTOEDP_3yXZLnaevejACWtXDmvDdHbyJoGy_RGsagipK4EJwtdr9C8EkTDEiHY_dGhtl7BaN8qqd0xz_TTQ,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The game is very beautiful to me. I love how you can trade for items to either craft or trade as well. This also makes me addicted which I love being addicted to such games! If I could put more stars I would.,5.0,1.0,9199,2019-03-01 05:47:18,,,com.activision.callofduty.shooter
gp:AOqpTOGLrJ26jLB0jE09nvwy4TxzeKW37vAX149echpQ7MSFATiIfIkRmE7y8jCtlGqplm-ASwJPQ1kKDrr2lw,Mishi Fati,https://lh3.googleusercontent.com/-8NiOQcNNQzU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnzW0E7wqPSTXxlbpy2D72Oo7ew_Q/photo.jpg,I like this because it has variety of things,5.0,0.0,1.0.12,2019-06-15 12:50:52,,,com.activision.callofduty.shooter
gp:AOqpTOFkXLtlWoSnV40lbcNr6L3K6Dw980qFBoeShMcEt0abPwtPnLYwAWZFXKspanjEOgR3uXfUyBpUVo83pQ,Julia Cressman,https://lh3.googleusercontent.com/-85XMfRsEp64/AAAAAAAAAAI/AAAAAAAAB1o/AMZuucnedQNR4QatEw5eZO2v64KvzVdqLg/photo.jpg,it's the best art game in the whole entire world,5.0,0.0,1.0.12,2019-07-20 13:29:57,,,com.activision.callofduty.shooter
gp:AOqpTOEn9FV3BcHH4DjrJO776itUpk_XLs5cIfUAdUWnL86GCPd1TitX0SQPjGTS04eorOvO3NuaEeGnWhlkLQ,ChillLoveInez,https://lh3.googleusercontent.com/a-/AOh14GjCpsWZ9JmeLHwXQ-Xu6WIKx7GaMRf95xI5OFOU,it gives me a chance to connect with my art side,5.0,0.0,1.0.12,2019-08-06 08:23:28,,,com.activision.callofduty.shooter
gp:AOqpTOGoGGHZS-SHpAKR4H7gLsqpW71k3QiiIvuv4bGQjzTKiLX00Auu4orPHNmczOkoQbJQ1-A6c7JS0X0_zw,Stephen Fetchit,https://lh3.googleusercontent.com/a-/AOh14GheZsImhOMUZMe6-m8qpFCZBOrW7TSXYwjU-kziSg,SUPRISE!! ANOTHER DEVELOPER RUINING A GOOD APP BY BEING GREEDY! DON'T BOTHER WITH THIS APP UNLESS YOU WANNA SPEND SPEND SPEND!! ALL ABOUT THE ALL MIGHTY DOLLAR!,1.0,1.0,1.0.8,2019-02-21 13:05:56,,,com.activision.callofduty.shooter
gp:AOqpTOFoKNqo1UJqVAFUU6kgHTiO9tiMw5zc2zs5KGtARDTfFBk0JKwpnCeUEyw5ksA3u5SxuvrGh0u5IdcqZg,Willem Erwee,https://lh3.googleusercontent.com/a-/AOh14Gh_0-A8cFhr7HSRokhxImaqP4HG7DBvKjiwltg6,Really fun and addictive game but I do have a problem I believe to be glitch related.. My back pack keeps saying I'm carrying to much items and slows me down when I don't even have anything in my back pack,4.0,0.0,9199,2019-04-26 20:34:16,,,com.activision.callofduty.shooter
gp:AOqpTOG9b9a-cxhborK7w1NxXc3D19l9cWWNQq-XkHSrqbEyqqfpU43godVLu6Em_XAZfMI6nQFHqc4E6fBblQ,Clowny 0z,https://lh3.googleusercontent.com/a-/AOh14GijDNUCEDa7jFIa1J89CIOIq7XnaraFLKUoes4AuA,I love it.It brings out the artist in me,5.0,0.0,1.0.8,2019-03-17 05:07:31,,,com.activision.callofduty.shooter
gp:AOqpTOH39AdzrSmmPCLom-YLSJ8O8b4DmurlC8S4q2eEKJ3oIWg6yykiNqN_qlVTKSqIu9TEzVZfosZnuSOgzQ,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love the game its a cute little adventure game and you dont have a time limit for how long you can play for without payments the ads are really well placed so they dont affect gameplay in a negative way and its fun enough that it stops becoming a mobile time waster while your on the train or so on and i becomes a regular game that you play often its controls are smooth and simple and the gameplay mechanics are easy to learn and usefull 10/10,5.0,1.0,9199,2019-02-08 07:04:21,,,com.activision.callofduty.shooter
gp:AOqpTOE1EZTiA9kZCzs_VZJoeq2BCbiFx7NruWXGihk7jZuM5ggkOsovee7h7cuXqEtrNF6EtK3KEtTSaJFo4g,Cash Conley,https://lh3.googleusercontent.com/a-/AOh14GialWoclSx0ybcJ5F2zMYuy7Gy5bJ2rFq5ihTTi,it is so fun!!!!!!!!!!!!!!!!!!! i have nothing to complan about it is adventurive and when playing you never want to stop I LOVE IT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5.0,0.0,10046,2020-05-08 05:28:55,,,com.activision.callofduty.shooter
gp:AOqpTOG1bvPdY_2DCUfAW7PozThNwBKNf2_wo7kjL53YiRH0e5fNhUQ86iPkV7w1vkCWNKd2b2G3kGAER0RsCQ,alivia clayborn,https://lh3.googleusercontent.com/-1U4zDpnka1k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnznZ6GM6OclggXQwlbKmYTDYRsvw/photo.jpg,How do you earn more dimands,1.0,0.0,1.1.3,2020-04-06 22:24:15,,,com.activision.callofduty.shooter
gp:AOqpTOGYQtydPe42LnGvEBN34E1qEH4-fxyhLITPqpLloYH-OHORVETLle6Xsnawkx-a2sZAGUWGAut1TvNrHQ,Truong Ngoc Minh Chau,https://lh3.googleusercontent.com/a-/AOh14GgxBxevxz91CMRydhxjGOl2y4ovqIugPLyq4uL_,"Pros: great music, stunning graphics, intuitive gameplay. Cons: grindy ( I got bored after less than a month), laggy, crashes a lot after a while.",3.0,2.0,,2019-02-23 03:32:20,,,com.activision.callofduty.shooter
gp:AOqpTOGh149trgKwT6jJBLwxDDrDaEfWfLBDFZE9OtDDF689bwZUImR89qgR7D-raHFD_zf5iMDZ4YAPYupOcw,Shelby Mark,https://lh3.googleusercontent.com/-xX_AF6YeWmc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnbjNzsERo3-PJUkoF3G4FymM1o_g/photo.jpg,Its so amazing 😍 I love it,5.0,0.0,1.1.3,2020-03-25 17:26:01,,,com.activision.callofduty.shooter
gp:AOqpTOF5NvkPDvDtgvqZ-kEWekPxZtS1IbgPUVYmeWf8NO7WS3nCzA5e_Q2Y3LT19vbihdSLQnxS0i5pnaexow,FARHAN AHMED KHAN,https://lh3.googleusercontent.com/-rW33aN3pjcM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclnjsQiItQKYyTi97O30OWhTLt7kw/photo.jpg,The game is good however too much interruptions from the lady (to assist) while playing the game. That's why I stopped playing this game.,3.0,4.0,9199,2018-10-11 05:57:41,,,com.activision.callofduty.shooter
gp:AOqpTOGThXmJWLad16lJp4OCt8zPZywYI4HfbV0tn-qKlSWR3mbBG_pIx1UgsNjOJN4OOHjo7Ez5uw5HpUTJ_A,Robert Strada,https://lh3.googleusercontent.com/a-/AOh14Gh62z3RFarvT9uwfR6joxyE9_bfK801e8Hvnr6eRA,I loved it and the opportunity to constantly get more money and not be bored. I ALWAYS felt like their was something else to look forward to. Something else ASTONISHINGLY fun and adventurous such as finding a town and getting a pet. It was always filled with excitement.,5.0,1.0,,2018-10-25 23:18:33,,,com.activision.callofduty.shooter
gp:AOqpTOEPj3xj853ForvL83RWOLzT1Ew_9HTkW-VGP4PgmbQa6b63xQdol6CztBB5M8oVeh3I7nrWO9V78LUdFA,Anelicah Maca-ey,https://lh3.googleusercontent.com/a-/AOh14Gj6KsU5r8F-BWIlUcOSPzmfNQYq6uNznkR_qhvkHg,it was fun for a while until it starts shutting down on its own and in multiple times when you try to open it. please fix it the game is really good. i havent recieved any updates from this game since i installed it. i also uninstalled it 2 times just to install it back and hope for the best,2.0,9.0,9199,2019-08-18 01:10:20,,,com.activision.callofduty.shooter
gp:AOqpTOEoTEwMFwCnyCbzFBJkW8Xb_01Ky8E283453ArsGsszpImUxhqrAKVKlnC3AUOl1y7dgzw7-aCNTSGUMQ,ninjagamer,https://lh3.googleusercontent.com/a-/AOh14Gj86SYybJvYRKlQGUpAiq1g0MQ0OsJqK7EUGZ9Ekg,I would give this game a 5 star rating but i hate these 2 bugs it kicks me off the tree when i am cuting it seting my progress over and the other one is when i make something it gets stuck in the middle of my screen and it only happens iwhen i am making things in my house! and i have to exit the game and then rejoin the game again and again and its sooo annoing please fix that i love this game it is so much fun and it is nothing like the other game i have played but please fix it!,4.0,40.0,9199,2019-10-17 17:59:57,,,com.activision.callofduty.shooter
gp:AOqpTOE2-Bk-ooeAUVt6bZ_jkYqztyVtfvKxhTn-6dXgKvfPIRzUD6aV-hGENeSoXA3xYHErlEG2IFhsPkHS1Q,Vakarė Švedaitė,https://lh3.googleusercontent.com/a-/AOh14GgySFnmG4pXDe7qwfddfwMsuywhL7seFB-QPCguOA,THIS IS AMAZING when theres nothing to do just open this app ITS GOOD!,5.0,0.0,1.0.8,2018-11-08 17:53:57,,,com.activision.callofduty.shooter
gp:AOqpTOEfQKEfb_RuDELoWxfCV7sF-dBm6Rco2fLjJRyponnxxoSoGF8VbnRHH7TnQvADreWJUK7z5IOH0Mrbdw,Casey Ortega,https://lh3.googleusercontent.com/-WTEMNSQfTnk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclGju6ar-xVn9cgVZtnWmH8eJ4uaQ/photo.jpg,The game is a vary fun game and I love that there's a treating. I loved my experience of the game.,5.0,1.0,9199,2019-12-02 20:14:07,,,com.activision.callofduty.shooter
gp:AOqpTOE7V6ScisqI9nZuDdd0Old1Gq1jdKWGw2TLoZIL6fPGIzhqjTWLuu7LT575r6F1F3jSwei59XOiMpc5MA,Michael Martinez,https://lh3.googleusercontent.com/a-/AOh14GiYLKvmt8RU2SlRINmkjeDN6xtzQ1-TtrDf5JY12Q,Meeting outdoor itchy este guilt,4.0,0.0,1.1.3,2020-03-21 12:50:19,,,com.activision.callofduty.shooter
gp:AOqpTOE7WJysKYbqswghylOQLFJztTKfi9TtT5ggySJ6ZC4d7Eof-Xb6awVhN7_0sqDPknLqgfTIboVU_TwCxw,S B,https://lh3.googleusercontent.com/a-/AOh14Gj4iIzUg3HJSgW2YlhMe4LcTDR6kPkEV86Y2nsn6Q,love the tools and pictures.,5.0,0.0,1.0.11,2019-04-27 15:06:23,,,com.activision.callofduty.shooter
gp:AOqpTOH-kwPZhFfHgl4rsswGc5i5YtQS6sgZM2xOS00OhDyAfvN2s0bDgSkjPjbhMJqjKSyQr2qREBmNhdkSCw,ishy ishy,https://lh3.googleusercontent.com/a-/AOh14GgVdr59ZmUAeuqCjbJwiYQKS_OoYljfW44UARci,it okay but there are some glitches,4.0,0.0,,2019-08-13 17:29:00,,,com.activision.callofduty.shooter
gp:AOqpTOHvHgeEOVXuYQHC_D9kyTNPdU9CU1D5rAp-Pn9eok0fRrVwxdl33nCfaVYDygL-BiZ6KH9iylOqpcs2Rg,A Rod,https://lh3.googleusercontent.com/-4Nw_uScteb4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnMyDLZV93pki2_C7WMCYNJakU8mQ/photo.jpg,Very relaxing and peaceful. Great game when you are stressed or sad and is friendly for kids. Also teaches some struggles people had to go through a long time ago.,5.0,8.0,9199,2018-11-08 05:54:40,,,com.activision.callofduty.shooter
gp:AOqpTOEiG7CBctg3HU3B9P3Za3lARnnMQ5x6b77ttUN4eRoj1jhP515bF_yWHOb1kb49A5la4NSeq7AlGOgOdQ,BLRENS,https://lh3.googleusercontent.com/-DXQJcabtuDE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclDZu69wocsFfKIxTXyAjqQmZINxw/photo.jpg,This is a fun and time killer app,5.0,0.0,1.0.8,2018-10-24 04:36:49,,,com.activision.callofduty.shooter
gp:AOqpTOHUe6rrL6UMWd-4Q_A66leZ-07aK6GO_cSi2A-hZJDXhy64eG7mlltwThJbRX55h3ev-Ui24zUXQ9lWKQ,Jerry Jones,https://lh3.googleusercontent.com/a-/AOh14GgzN2e4EGvsi7klvacEtVR8lWcZ3dqzTyrwwZkKUw,wonderful coloring book for your phone keeps me busy.,5.0,0.0,1.0.12,2019-08-01 15:04:24,,,com.activision.callofduty.shooter
gp:AOqpTOFazjghVPlunX_hvUc6rIla2dFLDvpehjVAiSAEfvkNmrqxC2fIr-mtuzhBxOOvuTteJcURb1caPuvFdw,Hailey D,https://lh3.googleusercontent.com/-J2HSy7rDtA8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmUFv7ecnli5-qYIBcM95Vpytv6iA/photo.jpg,"Loved this game... until it randomly reset my progress and I couldn't restore it. I had made it all the way to the settlement, had a huge mansion packed with stuff, was about to buy a boat and cross the river. Didnt play for a while and when I returned, it put me at the beginning.",3.0,31.0,9184,2019-11-22 08:31:19,,,com.activision.callofduty.shooter
gp:AOqpTOE5X5z0X4gPMPxcp8_p2a6CrE5qlKOJT6UEwfZAgYJJ0rSVGS6SvSoZhVoLTcfD33zKqxRSZYUKP2TFVA,Winona Brown,https://lh3.googleusercontent.com/a-/AOh14GjyzUNvuJtNQi0KEH70OkkooeCA95-FFdSd7_qN,"I absolutely love this game. I've had it for a while and its never been disappointing to play. I lost my first profile when I got a new phone a few months ago, but I'm honestly not upset at all, its given me the opportunity to fall in love with it all over again!!",5.0,43.0,9199,2018-10-01 04:44:04,,,com.activision.callofduty.shooter
gp:AOqpTOGHNciv7GFHNI8dBNTPrrpBqAhspsnQHEqBpbAHQS5ZjdA9cBUaEVMye4Ed4Hva4qFs2Hi_TztXC9DLZQ,Arafat Zamil,https://lh3.googleusercontent.com/a-/AOh14GhwW0HYBpLE679IH2htnKF8eAzbeQKVfSdgcOThlQ,It crashed every single time. Please update.,1.0,0.0,9199,2020-03-30 11:08:21,,,com.activision.callofduty.shooter
gp:AOqpTOGNlUTsjuqAZDVS8LSvrzzcK8JQ2DGzBfXNPUMYqEFrPVN4TBJBU23ey1CWGXs-Ayve0Gwit18dYFAb2Q,HuGE tv,https://lh3.googleusercontent.com/a-/AOh14GhlH6xhB49DMRwdIVirZ2_pPfOYNNPtRMSzr9np,💕💕 i love it now now now,1.0,0.0,1.1.3,2020-04-18 21:44:45,"Thank you for your sweet comment !
We'd love to get more feedback from you so we can improve our game,and maybe with your help get 5 stars ！",2020-04-22 06:45:10,com.activision.callofduty.shooter
gp:AOqpTOFcDk1B6MFOiLLxrKTq4fQj7vNeib6bfOMJyYB_e1L_eVTwAoYHzN8XzPjOs0DVzbva3Qdah3_znMehJw,Ritu Gairola,https://lh3.googleusercontent.com/a-/AOh14GjXL_twCyzXz92PB52D9MbdlHd7iZMngooNf9P6-hw,"Absolutely Beautiful. It's a simple, magnificent game. The soundtrack, the relaxing cutscenes and animation, the camera angles, the concept. It's a truly beautiful and a must for everyone.",5.0,2.0,9199,2019-02-22 04:45:32,,,com.activision.callofduty.shooter
gp:AOqpTOEcOYYxFBJomHjhGoHFeeYrHtiPf6mvkAJxIuFjV_0HJ7GUZyhpHWBEdEOSBBf--uMulnQ3TEytVjqwQQ,Trish Brown,https://lh3.googleusercontent.com/-PKT4KFZ1KaA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucljs0G3iDmXCPlV57wAO_HONAQXFw/photo.jpg,This is a very nice game thank you creator for making this game,5.0,0.0,10046,2020-05-01 23:29:25,,,com.activision.callofduty.shooter
gp:AOqpTOG_n9-EEDf3wYdO618PssVQB6mv0yYHktArd0RMLLpf_kI0G8t7TptYW6PCHKd0jgzp_C7LKmrJzWbNuA,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing I love it 💚🧡❤💙🖤💛💜,5.0,0.0,1.1.3,2020-03-22 06:22:27,,,com.activision.callofduty.shooter
gp:AOqpTOFCSzUMHXFexqjP4m26_bMrx77UkBOJz6cUGFGIkVohS5GbIiQ6rYaTp8_sNAMXGN3IdL2xFicEF5LyBg,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its a great app and you will love the features,5.0,0.0,1.0.8,2018-11-19 02:14:53,,,com.activision.callofduty.shooter
gp:AOqpTOFfTT2dKZSCfuC9Oq-QkAcyRK0GU3j3HmJPN2WEdy0K_pGbkGFSf89P1QV7V-DzQrJC3D6h7SmK7XGNtg,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it release stress and it is very addictive,5.0,0.0,1.0.8,2018-12-28 09:32:11,,,com.activision.callofduty.shooter
gp:AOqpTOGU-c3iNYPtB-U9ty6s9CqLvq-dMqp09xVJqHcaq1ETfgyogEH8HrnPE7bmtOPX8VN-M3ellnFJUI5TLw,Shelly Camara,https://lh3.googleusercontent.com/-hAyYpWTfV7Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucln4fu6Q6wKIa1zTCm3aLxUJU50Pg/photo.jpg,it is totally fun to color on this game!,5.0,0.0,1.0.12,2019-08-02 17:35:46,,,com.activision.callofduty.shooter
gp:AOqpTOH--oquchn0D1lPzzQytN8eDSFohEftlpnR3KmowlpAZQr08X9kbXeWrUwn2aiHN3jXf6eRvM3J_N2e4g,Kiana Rutten,https://lh3.googleusercontent.com/-wZBW9ax4pvE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnr2olElwiCDxm9Rqq6MU_lD6TCpw/photo.jpg,addictive! ive really enjoyed playing this. it's simple game play but the graphics are immersive and I look forward to my next accomplishments.,5.0,1.0,9199,2019-12-01 20:16:45,,,com.activision.callofduty.shooter
